Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-04-11,RELIANCE,EQ,1381.35,1387.85,1400.45,1370.1,1375.7,1372.35,1382.9,7371727,1019438522125000.0,150329,4362093,0.5917
2017-04-12,RELIANCE,EQ,1372.35,1382.8,1386.45,1351.15,1355.0,1354.0,1363.72,6274215,855626424065000.0,162585,3238000,0.5161
2017-04-13,RELIANCE,EQ,1354.0,1354.0,1373.4,1347.35,1365.8,1364.8,1365.73,2906188,396907763035000.0,68868,1141564,0.39280000000000004
2017-04-17,RELIANCE,EQ,1364.8,1365.0,1395.55,1365.0,1391.45,1391.85,1380.35,2705854,373503909815000.0,56746,977288,0.36119999999999997
2017-04-18,RELIANCE,EQ,1391.85,1399.95,1410.0,1367.0,1369.0,1370.2,1393.47,3661083,510160121625000.0,88267,1142150,0.312
2017-04-19,RELIANCE,EQ,1370.2,1369.0,1382.55,1357.55,1369.95,1368.8,1368.72,2645292,362065541150000.0,80500,1199472,0.4534
2017-04-20,RELIANCE,EQ,1368.8,1379.0,1386.8,1364.1,1370.45,1369.55,1371.78,1918612,263191917240000.0,55149,736770,0.384
2017-04-21,RELIANCE,EQ,1369.55,1380.5,1421.0,1378.55,1405.0,1402.5,1404.5,6910277,970548212425000.0,137920,2371273,0.3432
2017-04-24,RELIANCE,EQ,1402.5,1409.05,1435.0,1400.2,1417.85,1417.4,1418.74,5831731,827369351800000.0,183083,2146777,0.36810000000000004
2017-04-25,RELIANCE,EQ,1417.4,1460.0,1467.75,1426.1,1431.0,1432.8,1442.9,8403704,1212571308800000.0,176682,3213592,0.3824
2017-04-26,RELIANCE,EQ,1432.8,1435.0,1440.05,1402.6,1416.5,1416.45,1421.45,3831775,544667130875000.0,108141,1977500,0.5161
2017-04-27,RELIANCE,EQ,1416.45,1417.0,1424.15,1402.2,1409.0,1409.5,1408.44,2873655,404737259875000.0,67915,1530304,0.5325
2017-04-28,RELIANCE,EQ,1409.5,1409.75,1420.3,1391.0,1394.25,1395.2,1403.8,2708404,380205452995000.0,65970,1109279,0.4096
2017-05-02,RELIANCE,EQ,1395.2,1402.0,1402.0,1366.3,1372.0,1370.55,1375.81,4249684,584676771415000.0,98491,2414317,0.5681
2017-05-03,RELIANCE,EQ,1370.55,1376.9,1380.75,1365.0,1370.2,1370.1,1371.36,2171549,297796540140000.0,51100,1091961,0.5028
2017-05-04,RELIANCE,EQ,1370.1,1375.0,1379.6,1354.05,1361.6,1357.95,1364.31,3283811,448013868420000.0,101401,1986534,0.6049
2017-05-05,RELIANCE,EQ,1357.95,1361.6,1367.35,1325.0,1328.4,1328.25,1343.7,3565543,479100638075000.0,81287,1874915,0.5258
2017-05-08,RELIANCE,EQ,1328.25,1330.0,1339.5,1318.35,1320.1,1321.4,1328.0,3672585,487718099164999.94,64261,2378259,0.6476000000000001
2017-05-09,RELIANCE,EQ,1321.4,1324.0,1333.65,1320.25,1330.0,1330.35,1329.47,4824511,641406277260000.0,73661,3697634,0.7664
2017-05-10,RELIANCE,EQ,1330.35,1334.8,1363.6,1330.65,1359.2,1359.1,1352.69,5235932,708260405040000.0,127713,2966210,0.5665
2017-05-11,RELIANCE,EQ,1359.1,1364.1,1369.75,1351.65,1357.0,1359.55,1361.0,3150756,428816698340000.0,81000,1801503,0.5718
2017-05-12,RELIANCE,EQ,1359.55,1360.05,1364.0,1344.05,1349.9,1350.45,1351.52,1719729,232424317694999.97,45354,884077,0.5141
2017-05-15,RELIANCE,EQ,1350.45,1356.4,1356.4,1333.5,1343.6,1344.1,1344.22,1540213,207037880320000.0,75812,802733,0.5212
2017-05-16,RELIANCE,EQ,1344.1,1346.05,1376.9,1341.0,1356.2,1356.3,1360.59,2892947,393612146360000.0,79767,1238129,0.428
2017-05-17,RELIANCE,EQ,1356.3,1353.0,1365.95,1347.75,1350.0,1353.1,1354.16,2250304,304726329420000.0,56277,1225837,0.5447
2017-05-18,RELIANCE,EQ,1353.1,1340.25,1350.0,1324.1,1327.45,1327.35,1336.14,2237916,299017774720000.0,84723,1339478,0.5985
2017-05-19,RELIANCE,EQ,1327.35,1333.0,1335.7,1310.0,1318.2,1318.85,1321.99,2928883,387193970145000.0,115988,1444387,0.4932
2017-05-22,RELIANCE,EQ,1318.85,1326.5,1333.6,1315.2,1326.0,1324.15,1322.82,2011859,266131829265000.0,89828,1123947,0.5587
2017-05-23,RELIANCE,EQ,1324.15,1325.7,1329.85,1302.0,1304.55,1305.55,1313.55,2108223,276924698680000.03,81667,1172410,0.5561
2017-05-24,RELIANCE,EQ,1305.55,1307.5,1313.7,1295.1,1299.0,1297.7,1302.71,3274804,426612216180000.0,78535,1782580,0.5443
2017-05-25,RELIANCE,EQ,1297.7,1300.0,1312.4,1296.45,1301.5,1302.45,1303.19,5925335,772184299045000.0,114553,4678965,0.7897
2017-05-26,RELIANCE,EQ,1302.45,1303.95,1344.4,1300.0,1339.0,1337.3,1320.18,4898639,646710296855000.0,111248,2843822,0.5805
2017-05-29,RELIANCE,EQ,1337.3,1337.0,1365.45,1335.6,1355.25,1356.9,1352.77,5491170,742826829670000.0,88604,2590759,0.4718
2017-05-30,RELIANCE,EQ,1356.9,1355.9,1364.7,1348.5,1360.0,1359.35,1357.25,2207727,299643167215000.0,71958,1133031,0.5132
2017-05-31,RELIANCE,EQ,1359.35,1367.0,1367.95,1335.8,1340.0,1340.7,1346.68,3754099,505555239180000.0,153444,2447584,0.652
2017-06-01,RELIANCE,EQ,1340.7,1332.7,1340.0,1323.0,1329.85,1328.25,1329.31,2179328,289699825200000.0,79314,1229535,0.5642
2017-06-02,RELIANCE,EQ,1328.25,1335.0,1338.7,1317.0,1322.9,1324.75,1326.29,2627565,348490865755000.0,92530,1625375,0.6186
2017-06-05,RELIANCE,EQ,1324.75,1326.25,1341.0,1315.85,1330.0,1329.35,1328.64,2476706,329066270145000.0,77234,1452622,0.5865
2017-06-06,RELIANCE,EQ,1329.35,1333.95,1333.95,1311.0,1312.5,1312.8,1320.16,2192356,289427005480000.0,61140,1301049,0.5934
2017-06-07,RELIANCE,EQ,1312.8,1311.2,1342.0,1309.0,1339.0,1339.0,1328.04,2559954,339971861000000.0,102403,1465014,0.5723
2017-06-08,RELIANCE,EQ,1339.0,1340.0,1344.8,1328.05,1333.9,1331.7,1332.33,1806521,240688191494999.97,61841,1063436,0.5887
2017-06-09,RELIANCE,EQ,1331.7,1345.1,1352.95,1331.0,1332.95,1335.7,1340.93,3162802,424108871910000.0,78984,1333930,0.4218
2017-06-12,RELIANCE,EQ,1335.7,1326.55,1329.75,1317.0,1319.0,1319.45,1321.07,1927513,254637248694999.97,44210,1194367,0.6196
2017-06-13,RELIANCE,EQ,1319.45,1320.6,1327.0,1311.0,1312.0,1314.35,1318.87,1377291,181646734070000.0,63864,679324,0.4932
2017-06-14,RELIANCE,EQ,1314.35,1315.9,1360.0,1315.9,1360.0,1357.5,1348.06,12101027,1631296349505000.0,139964,7232727,0.5977
2017-06-15,RELIANCE,EQ,1357.5,1360.0,1395.0,1359.1,1377.35,1383.95,1379.51,6466804,892102774465000.0,122808,2913028,0.45049999999999996
2017-06-16,RELIANCE,EQ,1383.95,1389.1,1395.8,1369.3,1387.1,1388.8,1384.77,7477157,1035416679960000.0,126947,3372282,0.451
2017-06-19,RELIANCE,EQ,1388.8,1390.2,1415.8,1390.2,1407.0,1409.25,1409.38,3482912,490875546005000.0,97727,1288969,0.3701
2017-06-20,RELIANCE,EQ,1409.25,1409.0,1422.1,1407.45,1411.05,1412.35,1414.55,2318399,327948404300000.0,54658,1142097,0.4926
2017-06-21,RELIANCE,EQ,1412.35,1407.8,1428.0,1404.25,1427.75,1422.0,1418.57,4569943,648276462840000.0,72533,2979165,0.6519
2017-06-22,RELIANCE,EQ,1422.0,1429.45,1445.4,1427.7,1434.8,1432.65,1438.13,5055942,727110290530000.0,67464,2293076,0.4535
2017-06-23,RELIANCE,EQ,1432.65,1436.0,1442.0,1430.6,1432.1,1435.85,1437.72,7118832,1023486286660000.0,84739,4671640,0.6562
2017-06-27,RELIANCE,EQ,1435.85,1432.0,1443.0,1425.0,1439.05,1437.15,1433.65,7449878,1068053418635000.0,95862,4517542,0.6064
2017-06-28,RELIANCE,EQ,1437.15,1439.95,1439.95,1395.55,1399.8,1398.5,1408.58,3558538,501249743980000.0,96283,1761401,0.495
2017-06-29,RELIANCE,EQ,1398.5,1400.0,1410.0,1390.1,1392.35,1392.7,1397.72,2948322,412092881930000.0,73181,1023958,0.3473
2017-06-30,RELIANCE,EQ,1392.7,1392.0,1392.4,1375.05,1383.0,1380.0,1381.68,1786211,246796490075000.0,57115,797965,0.44670000000000004
2017-07-03,RELIANCE,EQ,1380.0,1388.2,1394.7,1371.0,1384.0,1381.05,1381.94,2101886,290467417510000.0,58487,909257,0.4326
2017-07-04,RELIANCE,EQ,1381.05,1390.0,1427.1,1389.0,1422.0,1421.95,1411.47,4301200,607100232655000.0,79094,1269909,0.2952
2017-07-05,RELIANCE,EQ,1421.95,1429.45,1447.45,1424.0,1440.05,1442.65,1440.65,6219522,896015633810000.0,67692,2253529,0.36229999999999996
2017-07-06,RELIANCE,EQ,1442.65,1448.7,1450.0,1438.0,1442.0,1442.55,1444.2,3106517,448643697650000.0,51171,1446377,0.4656
2017-07-07,RELIANCE,EQ,1442.55,1443.0,1497.75,1440.0,1489.5,1491.15,1467.56,8193635,1202467296680000.0,118579,2850308,0.3479
2017-07-10,RELIANCE,EQ,1491.15,1530.0,1550.0,1489.1,1491.0,1492.85,1495.16,815433,121920657570000.0,9771,524406,0.6431
2017-07-11,RELIANCE,EQ,1492.85,1501.0,1504.4,1487.0,1496.5,1494.35,1495.08,4799229,717521564725000.0,58533,2178682,0.454
2017-07-12,RELIANCE,EQ,1494.35,1499.4,1525.0,1497.5,1511.25,1511.1,1512.3,3909797,591278961460000.0,130937,1618467,0.414
2017-07-13,RELIANCE,EQ,1511.1,1508.75,1525.0,1506.15,1518.6,1522.1,1516.35,5259759,797561306230000.0,80445,2425730,0.4612
2017-07-14,RELIANCE,EQ,1522.1,1520.0,1536.0,1515.55,1533.0,1533.75,1527.64,4693011,716921171690000.0,60570,1855009,0.39530000000000004
2017-07-17,RELIANCE,EQ,1533.75,1537.0,1559.6,1537.0,1548.7,1551.75,1550.72,4285809,664610925155000.0,58737,2295970,0.5357000000000001
2017-07-18,RELIANCE,EQ,1551.75,1546.8,1551.8,1511.0,1520.5,1519.9,1526.5,4489412,685308759490000.0,91217,2516460,0.5605
2017-07-19,RELIANCE,EQ,1519.9,1512.6,1538.0,1512.6,1538.0,1532.95,1527.52,2695041,411671843905000.0,77682,1515379,0.5623
2017-07-20,RELIANCE,EQ,1532.95,1539.75,1550.0,1523.7,1526.1,1528.9,1535.46,3114686,478248131670000.0,71431,1606391,0.5157
2017-07-21,RELIANCE,EQ,1528.9,1550.0,1591.7,1544.95,1584.0,1585.0,1572.08,22205112,3490815506850000.0,427790,4293169,0.1933
2017-07-24,RELIANCE,EQ,1585.0,1600.0,1624.9,1585.0,1619.0,1615.25,1613.62,9927229,1601879681170000.0,192058,3831194,0.3859
2017-07-25,RELIANCE,EQ,1615.25,1624.7,1624.95,1597.6,1602.5,1602.15,1610.25,4586079,738471358495000.0,110309,2144225,0.4676
2017-07-26,RELIANCE,EQ,1602.15,1604.2,1629.9,1601.1,1621.15,1622.75,1620.72,5018389,813338269620000.0,126847,2015577,0.40159999999999996
2017-07-27,RELIANCE,EQ,1622.75,1628.0,1631.5,1588.35,1592.8,1594.8,1608.84,4208071,677013306875000.0,74777,2154944,0.5121
2017-07-28,RELIANCE,EQ,1594.8,1591.25,1605.95,1578.0,1594.0,1594.45,1592.27,3276023,521632153560000.06,81539,1149781,0.35100000000000003
2017-07-31,RELIANCE,EQ,1594.45,1601.95,1618.8,1596.0,1615.45,1615.2,1610.24,3787034,609802772685000.0,77426,1889965,0.4991
2017-08-01,RELIANCE,EQ,1615.2,1622.75,1622.75,1591.5,1605.8,1603.6,1605.0,2814298,451695884235000.06,80380,1413196,0.5021
2017-08-02,RELIANCE,EQ,1603.6,1610.0,1635.7,1608.1,1625.1,1629.2,1624.28,4751385,771758694625000.0,85961,2143251,0.4511
2017-08-03,RELIANCE,EQ,1629.2,1626.85,1664.9,1617.05,1654.0,1650.1,1645.48,4504776,741250756075000.0,100320,1280650,0.2843
2017-08-04,RELIANCE,EQ,1650.1,1663.0,1663.0,1615.1,1626.5,1622.15,1626.0,4247045,690570375640000.0,105310,2052979,0.48340000000000005
2017-08-07,RELIANCE,EQ,1622.15,1631.6,1631.6,1612.55,1618.0,1616.35,1620.9,2180018,353359868240000.0,73400,1064581,0.4883
2017-08-08,RELIANCE,EQ,1616.35,1618.0,1621.05,1586.8,1604.6,1602.55,1605.42,2505568,402247684085000.0,54425,856664,0.3419
2017-08-09,RELIANCE,EQ,1602.55,1601.5,1620.0,1585.0,1595.0,1598.8,1605.79,2385643,383085334275000.0,73759,778289,0.3262
2017-08-10,RELIANCE,EQ,1598.8,1593.05,1606.65,1577.95,1593.75,1584.35,1590.55,2328843,370414339215000.0,82027,1089828,0.46799999999999997
2017-08-11,RELIANCE,EQ,1584.35,1550.95,1580.0,1533.0,1545.5,1546.25,1558.16,3885064,605353486190000.0,106441,1792053,0.46130000000000004
2017-08-14,RELIANCE,EQ,1546.25,1561.0,1584.5,1561.0,1572.2,1573.05,1573.14,3072299,483315304689999.94,92410,1667459,0.5427000000000001
2017-08-16,RELIANCE,EQ,1573.05,1572.0,1576.0,1550.2,1576.0,1566.1,1561.92,3103394,484725182075000.0,96068,1481871,0.47750000000000004
2017-08-17,RELIANCE,EQ,1566.1,1569.0,1597.65,1561.15,1563.0,1567.1,1580.02,3618179,571678948990000.0,89026,1450228,0.4008
2017-08-18,RELIANCE,EQ,1567.1,1564.0,1577.8,1553.15,1576.25,1575.4,1568.93,1814011,284606273235000.0,50855,646001,0.3561
2017-08-21,RELIANCE,EQ,1575.4,1577.0,1584.15,1560.25,1564.3,1564.4,1571.08,1731188,271984150065000.0,50892,746749,0.4314
2017-08-22,RELIANCE,EQ,1564.4,1572.0,1579.9,1556.05,1560.1,1560.05,1568.81,2179230,341879034760000.0,57712,1164969,0.5346000000000001
2017-08-23,RELIANCE,EQ,1560.05,1564.85,1586.55,1553.15,1582.55,1582.05,1567.85,1901824,298178235095000.0,57111,705110,0.37079999999999996
2017-08-24,RELIANCE,EQ,1582.05,1590.0,1593.1,1564.5,1570.0,1568.05,1575.93,2892571,455848860560000.06,92963,1522504,0.5263
2017-08-28,RELIANCE,EQ,1568.05,1579.05,1581.95,1561.2,1564.75,1566.55,1568.06,2815328,441460236145000.0,113655,1952702,0.6936
2017-08-29,RELIANCE,EQ,1566.55,1561.85,1567.5,1530.0,1532.05,1532.15,1543.47,3466421,535033011989999.94,109648,2104367,0.6071
2017-08-30,RELIANCE,EQ,1532.15,1547.55,1568.8,1541.25,1563.5,1564.1,1558.27,2362387,368123067065000.0,70628,821509,0.34770000000000006
2017-08-31,RELIANCE,EQ,1564.1,1575.0,1597.45,1574.0,1595.4,1594.5,1587.29,5738495,910868115029999.9,153607,3293653,0.574
2017-09-01,RELIANCE,EQ,1594.5,1599.85,1616.6,1599.0,1611.95,1610.1,1609.02,3527477,567577329670000.0,67678,1561681,0.44270000000000004
2017-09-04,RELIANCE,EQ,1610.1,1615.5,1636.15,1595.85,1615.0,1613.35,1616.73,4928375,796784492865000.0,78551,2385472,0.484
2017-09-05,RELIANCE,EQ,1613.35,1630.0,1634.85,1621.05,1632.15,1632.6,1630.06,5764131,939587538635000.0,103790,3567169,0.6189
2017-09-06,RELIANCE,EQ,1632.6,1626.4,1652.5,1622.8,1644.0,1645.4,1645.9,11142512,1833950817980000.0,107540,8046232,0.7221
2017-09-07,RELIANCE,EQ,1645.4,823.0,832.5,815.0,816.6,818.1,822.46,7408536,609323836220000.0,125644,3413409,0.4607
2017-09-08,RELIANCE,EQ,818.1,820.0,823.25,812.1,816.95,816.9,817.3,6056729,495016147980000.0,107693,3404300,0.5621
2017-09-11,RELIANCE,EQ,816.9,821.3,826.85,816.55,819.5,817.9,822.68,5801712,477296639114999.94,65550,3899662,0.6722
2017-09-12,RELIANCE,EQ,817.9,822.75,825.0,817.0,824.5,823.75,821.76,2971669,244199785535000.0,60052,1570576,0.5285
2017-09-13,RELIANCE,EQ,823.75,824.0,859.9,822.0,853.4,849.0,846.97,13430225,1137503939205000.0,169159,5061298,0.3769
2017-09-14,RELIANCE,EQ,849.0,855.8,861.5,842.0,844.2,843.85,850.31,5425486,461336923695000.0,73159,2181419,0.4021
2017-09-15,RELIANCE,EQ,843.85,842.0,852.85,834.75,842.0,841.8,841.99,13072853,1100722182590000.0,97143,8512123,0.6511
2017-09-18,RELIANCE,EQ,841.8,850.0,851.05,843.1,845.2,845.55,847.17,2314174,196049373145000.0,57137,918028,0.39670000000000005
2017-09-19,RELIANCE,EQ,845.55,848.7,848.75,837.0,839.0,838.6,839.69,3528729,296305585995000.0,56976,2171370,0.6153000000000001
2017-09-20,RELIANCE,EQ,838.6,856.1,872.5,845.1,848.0,847.15,855.91,11402965,975987615379999.9,147419,5286400,0.4636
2017-09-21,RELIANCE,EQ,847.15,847.0,851.7,836.25,842.95,841.35,841.76,5920552,498370946164999.94,81741,3689024,0.6231
2017-09-22,RELIANCE,EQ,841.35,839.9,839.9,813.2,816.95,817.4,824.67,5620443,463501551375000.0,97574,2686568,0.478
2017-09-25,RELIANCE,EQ,817.4,815.0,827.95,805.2,821.0,821.55,818.09,6505309,532193799275000.0,116207,3232646,0.4969
2017-09-26,RELIANCE,EQ,821.55,821.7,827.05,812.2,819.2,820.1,819.18,4829571,395629933810000.0,71436,2194442,0.45439999999999997
2017-09-27,RELIANCE,EQ,820.1,825.6,825.7,795.5,798.4,799.15,805.86,8434196,679676390325000.0,130217,3767260,0.44670000000000004
2017-09-28,RELIANCE,EQ,799.15,799.65,802.9,780.2,786.25,786.45,789.61,13508179,1066624086670000.1,197436,8286564,0.6134000000000001
2017-09-29,RELIANCE,EQ,786.45,791.75,793.4,779.1,781.2,780.9,785.51,7619230,598497730670000.0,139675,3644681,0.47840000000000005
2017-10-03,RELIANCE,EQ,780.9,795.0,803.85,785.35,799.0,798.35,797.81,8387059,669128933070000.0,147117,4792550,0.5714
2017-10-04,RELIANCE,EQ,798.35,799.2,824.95,795.6,824.0,818.85,811.68,8643924,701611651610000.0,131730,4821464,0.5578000000000001
2017-10-05,RELIANCE,EQ,818.85,825.0,828.45,818.65,824.0,824.15,823.34,4860479,400181882675000.0,64016,2110387,0.43420000000000003
2017-10-06,RELIANCE,EQ,824.15,824.0,839.35,822.6,838.2,837.05,832.42,5942106,494632121250000.0,57349,2501831,0.42100000000000004
2017-10-09,RELIANCE,EQ,837.05,839.0,839.8,828.0,829.25,830.65,832.26,4046109,336741168085000.0,55669,1868638,0.4618
2017-10-10,RELIANCE,EQ,830.65,831.0,847.3,831.0,842.25,843.2,842.23,6734986,567242772430000.0,129431,3140069,0.4662
2017-10-11,RELIANCE,EQ,843.2,845.3,858.4,836.0,839.0,840.15,848.94,7049800,598484557560000.0,107153,3557392,0.5046
2017-10-12,RELIANCE,EQ,840.15,842.1,876.8,842.1,875.6,872.75,859.93,8522926,732914250860000.0,133483,3855443,0.4524
2017-10-13,RELIANCE,EQ,872.75,879.3,890.7,873.35,877.35,876.45,880.42,9833512,865758519210000.0,159717,3846703,0.3912
2017-10-16,RELIANCE,EQ,876.45,879.0,892.0,861.3,877.5,876.8,877.1,14633539,1283507776165000.0,199908,5138463,0.3511
2017-10-17,RELIANCE,EQ,876.8,878.0,884.0,867.2,874.8,874.35,874.82,6354084,555869692835000.06,82934,2425100,0.38170000000000004
2017-10-18,RELIANCE,EQ,874.35,877.4,917.9,875.0,916.4,914.5,902.06,16765178,1512327619035000.0,236743,5324698,0.31760000000000005
2017-10-19,RELIANCE,EQ,914.5,915.8,921.9,903.0,904.0,909.9,914.94,3664082,335240328660000.0,57147,752973,0.20550000000000002
2017-10-23,RELIANCE,EQ,909.9,912.9,944.7,909.1,940.1,939.75,930.39,12551649,1167797938310000.0,181861,5558279,0.4428
2017-10-24,RELIANCE,EQ,939.75,947.7,947.7,928.2,936.2,934.25,936.76,6335308,593464221595000.0,114331,2261547,0.35700000000000004
2017-10-25,RELIANCE,EQ,934.25,940.1,945.9,929.5,939.3,939.9,937.6,4577050,429141953025000.0,84923,2094561,0.4576
2017-10-26,RELIANCE,EQ,939.9,940.0,957.8,931.0,945.3,947.4,943.54,7698704,726404292500000.0,135945,3607637,0.4686
2017-10-27,RELIANCE,EQ,947.4,950.0,956.7,925.7,930.95,929.85,936.16,5256749,492113944800000.0,100759,2291791,0.436
2017-10-30,RELIANCE,EQ,929.85,934.0,945.55,930.6,945.35,942.5,939.44,3576533,335992991540000.0,59624,1456076,0.4071
2017-10-31,RELIANCE,EQ,942.5,944.95,945.75,932.2,944.05,940.85,938.33,4345360,407737348030000.0,113055,2391774,0.5504
2017-11-01,RELIANCE,EQ,940.85,947.75,957.8,945.75,952.35,952.55,952.36,8033040,765035559655000.0,120104,4029559,0.5015999999999999
2017-11-02,RELIANCE,EQ,952.55,952.8,956.5,944.25,946.8,946.6,950.6,4698609,446652020910000.06,57550,1658640,0.353
2017-11-03,RELIANCE,EQ,946.6,955.95,955.95,940.15,945.95,945.3,945.4,2193730,207394802680000.0,41298,645281,0.29410000000000003
2017-11-06,RELIANCE,EQ,945.3,942.5,942.5,929.0,931.35,932.5,935.46,4460799,417289890195000.0,120041,3021207,0.6773
2017-11-07,RELIANCE,EQ,932.5,933.35,935.0,903.05,906.5,906.7,910.53,9347943,851159212085000.0,150615,6087592,0.6512000000000001
2017-11-08,RELIANCE,EQ,906.7,902.5,906.0,884.1,889.5,887.8,891.91,8115980,723875948505000.0,175122,5266296,0.6489
2017-11-09,RELIANCE,EQ,887.8,894.75,909.9,892.05,902.9,900.5,901.96,6860798,618816291780000.0,100868,2342869,0.34149999999999997
2017-11-10,RELIANCE,EQ,900.5,900.95,900.95,879.2,884.9,883.85,886.8,6365174,564466449260000.0,117869,3961031,0.6223
2017-11-13,RELIANCE,EQ,883.85,885.0,891.9,873.5,874.9,875.25,879.06,4155011,365251060320000.0,155793,2396488,0.5768
2017-11-14,RELIANCE,EQ,875.25,875.0,895.0,873.0,887.5,886.7,885.91,5706105,505509247130000.0,123594,2227040,0.39030000000000004
2017-11-15,RELIANCE,EQ,886.7,884.5,890.6,877.95,883.25,883.7,884.44,6981872,617503978805000.0,113126,3261381,0.4671
2017-11-16,RELIANCE,EQ,883.7,885.5,906.0,885.5,905.25,903.85,900.06,6931038,623835238775000.0,124353,3150704,0.4546
2017-11-17,RELIANCE,EQ,903.85,918.95,924.9,908.5,913.0,911.9,916.3,5586242,511867194775000.0,114604,2824973,0.5057
2017-11-20,RELIANCE,EQ,911.9,906.2,924.35,905.0,919.0,920.85,916.6,4220192,386822823505000.0,73297,1893132,0.4486
2017-11-21,RELIANCE,EQ,920.85,926.8,939.65,925.5,932.05,932.55,934.2,5980763,558724639060000.06,139701,3335555,0.5577000000000001
2017-11-22,RELIANCE,EQ,932.55,937.45,938.65,923.45,934.1,930.75,930.23,5055490,470276889345000.0,80499,2499017,0.4943
2017-11-23,RELIANCE,EQ,930.75,931.0,949.9,926.65,949.7,947.0,940.34,7329126,689187371520000.0,86733,3905572,0.5329
2017-11-24,RELIANCE,EQ,947.0,950.0,959.5,947.4,951.25,951.1,952.55,6394443,609102018715000.0,104436,3410898,0.5334000000000001
2017-11-27,RELIANCE,EQ,951.1,947.25,957.5,944.0,952.5,951.35,949.61,4680074,444426697389999.94,97924,2384703,0.5095000000000001
2017-11-28,RELIANCE,EQ,951.35,949.85,951.35,938.1,942.4,943.35,944.15,4641893,438263429975000.0,109264,2738861,0.59
2017-11-29,RELIANCE,EQ,943.35,941.85,950.0,941.0,943.45,946.0,946.8,3674864,347937205265000.0,86735,2029868,0.5524
2017-11-30,RELIANCE,EQ,946.0,941.45,941.45,919.5,922.5,921.55,925.7,9434893,873389442215000.0,144271,5722173,0.6065
2017-12-01,RELIANCE,EQ,921.55,924.45,931.25,907.7,909.5,910.1,918.22,5081389,466584680605000.0,101581,1664223,0.3275
2017-12-04,RELIANCE,EQ,910.1,913.5,913.8,897.35,902.6,901.6,902.87,4618847,417022964635000.0,98705,1947974,0.4217
2017-12-05,RELIANCE,EQ,901.6,901.05,920.75,895.45,914.3,913.7,911.85,8369174,763145601110000.0,130046,3775734,0.4511
2017-12-06,RELIANCE,EQ,913.7,910.0,930.3,908.8,929.0,926.65,923.12,11007689,1016140438045000.1,116174,5913583,0.5372
2017-12-07,RELIANCE,EQ,926.65,930.05,936.0,923.0,932.45,931.55,928.69,5529565,513525366925000.0,108371,2924032,0.5288
2017-12-08,RELIANCE,EQ,931.55,933.85,936.95,919.05,921.3,921.0,925.59,5588486,517265163220000.0,118138,2963675,0.5303
2017-12-11,RELIANCE,EQ,921.0,922.45,926.0,913.55,916.5,916.15,917.67,4933853,452763839260000.06,91965,2652465,0.5376
2017-12-12,RELIANCE,EQ,916.15,915.95,929.0,908.0,917.75,915.6,920.76,7215014,664326913555000.0,107416,3034717,0.42060000000000003
2017-12-13,RELIANCE,EQ,915.6,916.9,924.95,910.7,914.75,914.65,919.03,4182097,384349064420000.0,66952,1368151,0.3271
2017-12-14,RELIANCE,EQ,914.65,919.0,924.9,908.75,924.0,921.5,915.89,5021130,459878986810000.06,97478,2236820,0.4455
2017-12-15,RELIANCE,EQ,921.5,931.0,932.95,917.7,921.0,919.75,922.67,11158706,1029585130540000.0,178864,7983980,0.7155
2017-12-18,RELIANCE,EQ,919.75,911.95,932.65,862.65,922.45,921.0,916.28,8494801,778359954635000.0,131395,2365873,0.2785
2017-12-19,RELIANCE,EQ,921.0,923.6,927.0,920.0,926.85,925.95,924.26,4064982,375709720245000.0,78194,1941789,0.4777
2017-12-20,RELIANCE,EQ,925.95,925.9,927.4,917.0,918.75,918.15,920.58,4774414,439525360035000.06,122373,2796408,0.5857
2017-12-21,RELIANCE,EQ,918.15,918.45,923.95,910.0,913.0,912.95,917.28,4147162,380410801515000.0,91666,2425548,0.5849000000000001
2017-12-22,RELIANCE,EQ,912.95,914.65,922.4,909.3,919.8,920.4,917.93,4872675,447279583500000.0,107550,2501910,0.5135000000000001
2017-12-26,RELIANCE,EQ,920.4,924.85,938.9,918.15,936.0,929.8,925.15,5301456,490464471145000.0,88411,3034867,0.5725
2017-12-27,RELIANCE,EQ,929.8,933.0,937.5,919.0,923.25,923.75,930.28,4352384,404892700210000.0,107845,2086939,0.47950000000000004
2017-12-28,RELIANCE,EQ,923.75,925.25,934.4,919.1,922.6,924.2,924.83,7091515,655846759875000.0,92078,3829171,0.54
2017-12-29,RELIANCE,EQ,924.2,926.5,932.3,918.5,920.1,921.05,924.13,5069838,468518500670000.0,102691,2516140,0.4963
2018-01-01,RELIANCE,EQ,921.05,922.7,922.7,907.5,909.5,909.75,913.43,4321686,394756894355000.0,61538,2615951,0.6053000000000001
2018-01-02,RELIANCE,EQ,909.75,913.0,919.55,906.4,911.5,911.15,912.92,4342815,396464916965000.0,63346,1835805,0.4227
2018-01-03,RELIANCE,EQ,911.15,925.0,926.0,913.05,915.5,914.8,920.1,6175312,568189848250000.0,101162,2679871,0.434
2018-01-04,RELIANCE,EQ,914.8,918.15,921.8,915.7,920.5,920.3,919.08,4118581,378531018715000.0,92195,2666331,0.6474
2018-01-05,RELIANCE,EQ,920.3,921.8,926.9,920.25,923.0,923.25,923.12,3401905,314037942935000.0,59095,1641153,0.48240000000000005
